name,total_enrollment,state,women_proportion,AIAN_proportion,Asian_proportion,Black_proportion,Hispanic_proportion,NHPI_proportion,White_proportion,MultiRace_proportion,Foreign_proportion,early_career_pay,stem_percent,net_cost,type,degree_length,in_state_total,out_of_state_total
Notre Dame of Maryland University,2764,Maryland,0.8639652677279306,0.0079594790159189,0.0680173661360347,0.2282923299565846,0.0408827785817655,0.0021707670043415,0.6204775687409552,0.0,0.0112156295224312,48300,3,16113.0,Private,4 Year,48750,48750
Nova Southeastern University,24148,Florida,0.6972005963226768,0.0017392744740765,0.0617442438297167,0.2225443100877919,0.2546794765612059,0.0005383468610236,0.3288885207884711,0.0177240351167798,0.0401275467947656,50200,9,23046.0,Private,4 Year,44150,44150
Oakland University,20519,Michigan,0.5812661435742482,0.0038500901603391,0.0465422291534675,0.0780252448949753,0.027535454944198,0.0008285004142502,0.7376577805935962,0.0239777766947707,0.031677957015449,51300,19,13165.0,Public,4 Year,22706,34330
Oberlin College,2978,Ohio,0.5530557421087978,0.0010073875083948,0.0416386836803223,0.0517125587642713,0.0721961047683008,0.0006715916722632,0.6954331766286098,0.0564137004701141,0.0732034922766957,53100,21,10914.0,Private,4 Year,71392,71392
Ohio Northern University,3695,Ohio,0.5112313937753721,0.0010825439783491,0.0151556156968876,0.0305818673883626,0.0108254397834912,0.0008119079837618,0.7780784844384303,0.0284167794316644,0.0627875507442489,54400,22,18400.0,Private,4 Year,43910,43910
Oklahoma Christian University,2475,Oklahoma,0.4618181818181818,0.0193939393939393,0.082020202020202,0.1244444444444444,0.0573737373737373,0.0004040404040404,0.6541414141414141,0.0618181818181818,0.0,49700,41,14847.0,Private,4 Year,30950,30950
Oklahoma City University,3035,Oklahoma,0.585831960461285,0.028665568369028,0.0243822075782537,0.0533772652388797,0.0668863261943986,0.000329489291598,0.5901153212520593,0.0658978583196046,0.1637561779242174,47700,9,22677.0,Private,4 Year,39922,39922
Old Dominion University,24932,Virginia,0.550216589122413,0.0035697096101395,0.0399085512594256,0.2398523985239852,0.063292154660677,0.0039306914808278,0.5229022942403337,0.0529038986042034,0.0328894593293759,50200,19,9244.0,Public,4 Year,22492,41392
Oral Roberts University,3481,Oklahoma,0.5619074978454467,0.0324619362252226,0.02298190175237,0.1623096811261132,0.0784257397299626,0.0,0.4849181269750072,0.0442401608733122,0.0767020970985349,45900,8,14826.0,Private,4 Year,37178,37178
Oregon Institute of Technology,4260,Oregon,0.4629107981220657,0.0115023474178403,0.0544600938967136,0.0136150234741784,0.0838028169014084,0.006338028169014,0.7342723004694836,0.0502347417840375,0.010093896713615,61200,27,10201.0,Public,4 Year,19045,37114
Oregon State University,28886,Oregon,0.4645849200304646,0.0059544415980059,0.0658104271965658,0.0136744443675136,0.0727341964965727,0.0033926469570033,0.6406217544831406,0.0572249532645572,0.1108495464931108,56200,34,13506.0,Public,4 Year,24021,42996
Pacific Lutheran University,3242,Washington,0.6320172732880938,0.0086366440468846,0.0672424429364589,0.0293028994447871,0.0768044417026526,0.0074028377544725,0.6727328809376928,0.0718692165330043,0.0499691548426897,54500,20,18548.0,Private,4 Year,52856,52856
Pacific University,3640,Oregon,0.6337912087912088,0.0065934065934065,0.1392857142857143,0.0159340659340659,0.0791208791208791,0.0153846153846153,0.573076923076923,0.0733516483516483,0.0376373626373626,50200,8,19516.0,Private,4 Year,56826,56826
Park University,10792,Missouri,0.4779466271312083,0.0074128984432913,0.0247405485544848,0.1866197183098591,0.1238880652335063,0.0044477390659747,0.6109154929577465,0.0284469977761304,0.0135285396590066,48500,7,9964.0,Private,4 Year,20850,20850
Peru State College,2499,Nebraska,0.5990396158463386,0.0060024009603841,0.0124049619847939,0.072829131652661,0.0520208083233293,0.0028011204481792,0.7799119647859144,0.0272108843537414,0.0,42600,6,9786.0,Public,4 Year,15462,15492
Pittsburg State University,7479,Kansas,0.5063511164594197,0.0139056023532557,0.0074876320363684,0.0365022061772964,0.0417168070597673,0.0013370771493515,0.777109239203102,0.0445246690734055,0.0732718277844631,47100,8,8576.0,Public,4 Year,15076,26420
Plymouth State University,4855,New Hampshire,0.5198764160659114,0.0026776519052523,0.0205973223480947,0.0208032955715756,0.0251287332646755,0.0,0.7796086508753862,0.0125643666323377,0.0259526261585993,47000,6,7514.0,Public,4 Year,25199,33869
Portland State University,27696,Oregon,0.5347703639514731,0.0135759676487579,0.0730791450028885,0.0319901790872328,0.0961871750433275,0.0059214326978625,0.5955011554015021,0.0474436741767764,0.0840915655690352,50800,16,10738.0,Public,4 Year,19533,37488
Princeton University,8088,New Jersey,0.4536350148367952,0.0012363996043521,0.1585064292779426,0.0586053412462908,0.0705984174085064,0.0008654797230464,0.431998021760633,0.0347428288822947,0.2091988130563798,75200,48,8322.0,Private,4 Year,65620,65620
Providence College,4533,Rhode Island,0.5587910875799691,0.0017648356496801,0.0112508272667107,0.0416942422236929,0.0701522170747849,0.0019854401058901,0.7741010368409442,0.0169865431281711,0.0213986322523715,58900,11,20806.0,Private,4 Year,65090,65090
Queens University of Charlotte,2248,North Carolina,0.702846975088968,0.0040035587188612,0.0240213523131672,0.1712633451957295,0.0533807829181494,0.0004448398576512,0.5671708185053381,0.0120106761565836,0.0591637010676156,49400,9,19761.0,Private,4 Year,45544,45544
Quinnipiac University,9035,Connecticut,0.616934144991699,0.002213613724405,0.032208079690094,0.0512451577199778,0.0768123962368566,0.0006640841173215,0.7597122302158273,0.0154952960708356,0.0222468179302711,55900,10,29248.0,Private,4 Year,62500,62500
Radford University,9798,Virginia,0.5760359256991223,0.0027556644213104,0.0145948152684221,0.112369871402327,0.0509287609716268,0.0020412329046744,0.7517860787915901,0.0443968156766687,0.0085731781996325,48900,10,10023.0,Public,4 Year,20616,32251
Ramapo College of New Jersey,6003,New Jersey,0.5595535565550558,0.0026653339996668,0.0628019323671497,0.0531400966183574,0.1301016158587373,0.0018324171247709,0.6446776611694153,0.0116608362485423,0.0161585873729801,51600,12,8809.0,Public,4 Year,26824,36165
Regis University,9208,Colorado,0.6335794960903562,0.0061902693310165,0.0464813205907906,0.0565812337098175,0.1511728931364031,0.002280625543006,0.614031277150304,0.0254126846220677,0.0117289313640312,55500,13,18114.0,Private,4 Year,48370,48370
Rensselaer Polytechnic Institute,6835,New York,0.3040234089246525,0.0008778346744696,0.0920263350402341,0.0266276517922457,0.0642282370153621,0.0004389173372348,0.5724945135332845,0.0564740307242136,0.1676664228237015,71300,78,24154.0,Private,4 Year,69140,69140
Rhode Island College,8641,Rhode Island,0.6898507117231801,0.0037032750839023,0.0288161092466149,0.0739497743316745,0.1334336303668556,0.0011572734637194,0.6501562319176021,0.0166647378775604,0.0017359101955792,47200,5,5779.0,Public,4 Year,20758,33521
Rhode Island School of Design,2449,Rhode Island,0.6643527970600245,0.0012249897917517,0.1576153532053899,0.0204164965291955,0.0771743568803593,0.0008166598611678,0.3176806859942834,0.0351163740302164,0.2944058799510004,55500,0,26136.0,Private,4 Year,64360,64360
Rhodes College,2054,Tennessee,0.5788704965920156,0.0029211295034079,0.0647517039922103,0.062317429406037,0.0355404089581304,0.0,0.7531645569620253,0.0301850048685491,0.0287244401168451,51900,25,19731.0,Private,4 Year,59293,59293
Rice University,6621,Texas,0.4302975381362331,0.000755172934602,0.166440114786286,0.0513517595529376,0.1126718018426219,0.0009062075215224,0.3736595680410814,0.0335296782963298,0.2353118864219906,71000,45,6841.0,Private,4 Year,61350,61350
Rider University,5294,New Jersey,0.601435587457499,0.0015111446921042,0.0443898753305629,0.0999244427653947,0.0997355496788817,0.0015111446921042,0.6360030222893842,0.0222893842085379,0.0413675859463543,51600,5,19438.0,Private,4 Year,56010,56010
Roanoke College,2050,Virginia,0.5965853658536585,0.0034146341463414,0.0146341463414634,0.0536585365853658,0.0370731707317073,0.0009756097560975,0.82,0.0414634146341463,0.028780487804878,48500,18,20584.0,Private,4 Year,57720,57720
Rockhurst University,3002,Missouri,0.5786142571618921,0.0016655562958027,0.0303131245836109,0.0486342438374417,0.04763491005996,0.0009993337774816,0.7544970019986675,0.0263157894736842,0.0109926715522984,54000,11,14709.0,Private,4 Year,47790,47790
Roger Williams University,4884,Rhode Island,0.5057330057330057,0.0085995085995086,0.0219082719082719,0.0239557739557739,0.0487305487305487,0.0006142506142506,0.7158067158067158,0.0008190008190008,0.0497542997542997,52900,12,29661.0,Private,4 Year,50412,50412
Rogers State University,4030,Oklahoma,0.6248138957816377,0.1265508684863523,0.0121588089330024,0.0233250620347394,0.0449131513647642,0.0009925558312655,0.5985111662531017,0.1759305210918114,0.0138957816377171,41400,11,9444.0,Public,4 Year,15486,23826
Rollins College,3207,Florida,0.5862176488930465,0.0028063610851262,0.0296227003429996,0.0614281259744309,0.1518553164951668,0.0006236357966947,0.6317430620517618,0.0283754287496102,0.069223573433115,49000,7,22856.0,Private,4 Year,64495,64495
Rose-Hulman Institute of Technology,2388,Indiana,0.2248743718592964,0.0012562814070351,0.0343383584589614,0.0238693467336683,0.0284757118927973,0.0008375209380234,0.7202680067001676,0.0376884422110552,0.1210217755443886,75000,96,26623.0,Private,4 Year,64637,64637
Rowan University,14778,New Jersey,0.5027743943700095,0.0023683854378129,0.0550818784679929,0.0908106645012856,0.0880362701312762,0.0008796860197591,0.6905535255108946,0.0214508052510488,0.0105562322371092,51100,21,21150.0,Public,4 Year,26249,34891
Sacred Heart University,7781,Connecticut,0.6667523454568821,0.0017992545945251,0.0223621642462408,0.0463950649016835,0.0638735381056419,0.0014137000385554,0.6762626911708006,0.0114381184937668,0.045495437604421,55000,15,30555.0,Private,4 Year,56730,56730
Saginaw Valley State University,9829,Michigan,0.5904975073761318,0.0032556719910469,0.0073252619798555,0.0966527622342049,0.0341845559059924,0.0004069589988808,0.7157391392817174,0.0164818394546749,0.0642995218231763,46400,12,10957.0,Public,4 Year,20494,34401
Saint Joseph's College of Maine,2933,Maine,0.709853392430958,0.0044323218547562,0.0132969655642686,0.0327309921581997,0.0214797136038186,0.0003409478349812,0.6283668598704398,0.0,0.0,46900,2,17845.0,Private,4 Year,49330,49330
Saint Louis University,17052,Missouri,0.5866760497302369,0.0007623739150832,0.0651536476659629,0.0639807647196809,0.0332512315270936,0.0,0.707541637344593,0.0409922589725545,0.0570607553366174,54200,13,23882.0,Private,4 Year,56174,56174
Saint Mary's College of California,4112,California,0.6077334630350194,0.0031614785992217,0.10068093385214,0.051556420233463,0.2232490272373541,0.0058365758754863,0.4418774319066147,0.0537451361867704,0.0187256809338521,59900,5,26092.0,Private,4 Year,62650,62650
Saint Michael's College,2618,Vermont,0.5897631779984721,0.0019098548510313,0.0164247517188693,0.0194805194805194,0.0374331550802139,0.0003819709702062,0.8559969442322384,0.0164247517188693,0.0469824293353705,52900,18,20413.0,Private,4 Year,57595,57595
Saint Peter's University,3302,New Jersey,0.6141732283464567,0.0072683222289521,0.0711689884918231,0.2480314960629921,0.2877044215626892,0.0042398546335554,0.2313749242883101,0.0172622652937613,0.0224106602059357,52900,14,11786.0,Private,4 Year,52900,52900
Saint Xavier University,4073,Illinois,0.6881905229560521,0.0029462312791554,0.0274981586054505,0.1640068745396513,0.225877731401915,0.0004910385465259,0.5089614534740977,0.0174318684016695,0.0031917505524183,49400,10,14091.0,Private,4 Year,45220,45220
Salisbury University,8770,Maryland,0.585860889395667,0.0038768529076396,0.0246294184720638,0.1244013683010262,0.0393386545039908,0.0011402508551881,0.7198403648802737,0.0348916761687571,0.0175598631698973,50400,12,9118.0,Public,4 Year,21774,31476
Salve Regina University,2739,Rhode Island,0.6827309236947792,0.004381161007667,0.0124132895217232,0.0244614822928075,0.0595107703541438,0.0007301935012778,0.7586710478276744,0.0171595472800292,0.0189850310332238,53000,6,23047.0,Private,4 Year,55050,55050
Samford University,4933,Alabama,0.6247719440502737,0.0034461787958645,0.0162173119805392,0.0754105007095074,0.0441921751469693,0.0002027163997567,0.8122846138252585,0.010135819987837,0.0310156091627812,48400,3,14826.0,Private,4 Year,42200,42200
San Jose State University,32713,California,0.4963775868920612,0.0013450310274202,0.3173356158102283,0.0314553847094427,0.2264237459114113,0.0073976706508116,0.217405924250298,0.0476568948124598,0.1094366154128328,63000,28,12596.0,Public,4 Year,24238,33742
Santa Clara University,9015,California,0.5003882418191903,0.0011092623405435,0.157071547420965,0.0264004437049362,0.142318358291736,0.002218524681087,0.4094287298946201,0.0511369938990571,0.1345535219079312,69900,29,27218.0,Private,4 Year,66621,66621
Savannah College of Art and Design,11347,Georgia,0.6437824975764519,0.0053758702740812,0.0450339296730413,0.1119238565259539,0.0757028289415704,0.0023794835639376,0.5156429012073676,0.0014100643341852,0.1937957169295849,46800,3,28819.0,Private,4 Year,51180,51180
Seattle Pacific University,4217,Washington,0.676547308513161,0.0045055726820014,0.1019682238558216,0.0360445814560113,0.0792032250414987,0.0026084894474745,0.6359971543751483,0.0692435380602324,0.0367559876689589,53600,9,20405.0,Private,4 Year,54735,54735
Seattle University,7273,Washington,0.5976900866217517,0.0056372886016774,0.139007287226729,0.0295613914478207,0.0841468444933315,0.0059122782895641,0.4799945002062423,0.0628351436821119,0.0911590815344424,60600,12,22727.0,Private,4 Year,56898,56898
Seton Hall University,9627,New Jersey,0.5860600394723174,0.0010387451958034,0.0714656694712786,0.1140542224992209,0.1416848447075932,0.0031162355874104,0.4985976939856653,0.0196322842006855,0.0422769294692012,57100,8,21075.0,Private,4 Year,58270,58270
Shenandoah University,3693,Virginia,0.6404007581911725,0.0143514757649607,0.0728405090712158,0.1112916328188464,0.0492824262117519,0.0032493907392363,0.652315190901706,0.0,0.0484700785269428,48700,7,20904.0,Private,4 Year,42900,42900
Shepherd University,4041,West Virginia,0.5944073249195744,0.0064340509774808,0.0183122989359069,0.0794357832219747,0.0274684484038604,0.0007423904974016,0.8369215540707745,0.0086612224696857,0.0049492699826775,47100,12,9246.0,Public,4 Year,18048,28548
Smith College,2989,Massachusetts,0.9792572766811642,0.001672800267648,0.1164268986283037,0.0498494479759116,0.0923385747741719,0.0006691201070592,0.4841083974573436,0.0428236868517898,0.1298093007694881,52700,26,13638.0,Private,4 Year,69924,69924
South Carolina State University,3331,South Carolina,0.5565896127289103,0.0012008405884118,0.0066046232362653,0.9390573401380968,0.0054037826478534,0.0003002101471029,0.0378264785349744,0.0003002101471029,0.0015010507355148,44500,16,16942.0,Public,4 Year,20950,31640
South Dakota School of Mines and Technology,2798,South Dakota,0.2205146533238027,0.0178699070764832,0.0157255182273052,0.0178699070764832,0.039313795568263,0.0017869907076483,0.8102215868477484,0.0343102215868477,0.0550393137955682,66500,92,12341.0,Public,4 Year,18219,22461
South Dakota State University,12543,South Dakota,0.5344813840389062,0.0101251694172048,0.011161604081958,0.0203300645778521,0.0192139041696563,0.0010364346647532,0.8594435143107709,0.0182571952483456,0.0558080204097903,50500,18,11317.0,Public,4 Year,16660,20024
Southeast Missouri State University,12087,Missouri,0.5730950608091337,0.0045503433440886,0.0097625548109539,0.0845536526847025,0.0156366344005956,0.0003309340613882,0.7388930255646562,0.0010755356995118,0.0877802597832382,43700,9,8471.0,Public,4 Year,16353,22090
Southeastern Louisiana University,14487,Louisiana,0.621660799337337,0.0024159591357769,0.0088355076965555,0.1482708635328225,0.0616414716642507,0.0009663836543107,0.6514806378132119,0.0522537447366604,0.0166356043349209,46700,8,6907.0,Public,4 Year,16585,29063
Southeastern Oklahoma State University,3878,Oklahoma,0.5420319752449716,0.1799896854048478,0.0095410005157297,0.0536358947911294,0.03971119133574,0.0018050541516245,0.5556988138215575,0.1346054667354306,0.0250128932439401,45000,15,7491.0,Public,4 Year,13720,22360
Southern Adventist University,3175,Tennessee,0.5763779527559055,0.0040944881889763,0.0718110236220472,0.1196850393700787,0.1902362204724409,0.0059842519685039,0.5247244094488189,0.0330708661417322,0.0503937007874015,47500,9,16204.0,Private,4 Year,28890,28890
Southern Connecticut State University,10825,Connecticut,0.6365819861431871,0.0017551963048498,0.0250346420323325,0.1421709006928406,0.1029099307159353,0.0001847575057736,0.6154272517321017,0.0212471131639722,0.0048960739030023,48500,6,10152.0,Public,4 Year,23735,34975
Southern Methodist University,11272,Texas,0.4795067423704755,0.0027501774308019,0.0595280340667139,0.0593506032647267,0.1039744499645138,0.0013307310149041,0.6043293115684882,0.0258161816891412,0.1315649396735273,59700,22,18001.0,Private,4 Year,71338,71338
Southern Nazarene University,2254,Oklahoma,0.5217391304347826,0.041259982253771,0.0244010647737355,0.1410825199645075,0.059449866903283,0.0035492457852706,0.6362023070097604,0.031055900621118,0.0319432120674356,46100,5,11639.0,Private,4 Year,33684,33684
Southern New Hampshire University,43274,New Hampshire,0.6075934741415169,0.0035125017331423,0.007787586079401,0.0548366224522808,0.0233165411101354,0.0007625826131164,0.2506354855109303,0.0013865138420298,0.0289088136063225,47400,8,24197.0,Private,4 Year,44256,44256
Southern Oregon University,5954,Oregon,0.5829694323144105,0.0119247564662411,0.0208263352368155,0.0194827007054081,0.0801142089351696,0.0043668122270742,0.5384615384615384,0.0460194827007054,0.0251931474638898,46000,6,10231.0,Public,4 Year,22853,38783
Southern University at New Orleans,2103,Louisiana,0.7622444127436995,0.0014265335235378,0.004755111745126,0.8421302900618165,0.0061816452686638,0.0,0.02377555872563,0.0,0.0,40100,13,6548.0,Public,4 Year,18411,20200
Southwestern Oklahoma State University,4994,Oklahoma,0.5865038045654786,0.0420504605526632,0.0290348418101722,0.0522627152583099,0.0700841009211053,0.001201441730076,0.6774128954745695,0.0726872246696035,0.0350420504605526,47900,5,7927.0,Public,4 Year,12865,19765
Spalding University,2311,Kentucky,0.7347468628299437,0.0012981393336218,0.0138468195586326,0.1839030722630895,0.0285590653396797,0.0021635655560363,0.6265685850281264,0.0246646473388143,0.0034617048896581,44800,0,14502.0,Private,4 Year,32100,32100
Spelman College,2135,Georgia,1.0,0.0014051522248243,0.0009367681498829,0.8688524590163934,0.0032786885245901,0.0,0.0004683840749414,0.0271662763466042,0.0149882903981264,50200,24,28665.0,Private,4 Year,43179,43179
St. Mary's University,3712,Texas,0.5285560344827587,0.0061961206896551,0.0255926724137931,0.0382543103448275,0.5549568965517241,0.0026939655172413,0.2351831896551724,0.0021551724137931,0.0915948275862068,52900,17,14748.0,Private,4 Year,40920,40920
Stanford University,16963,California,0.4146672168838059,0.0057772799622708,0.155043329599717,0.0373165124093615,0.1031067617756293,0.001768555090491,0.3665625184224488,0.06732299711136,0.2286741732004951,79000,51,4501.0,Private,4 Year,67117,67117
Stetson University,4137,Florida,0.5622431713802272,0.0038675368624607,0.0227217790669567,0.0696156635242929,0.1363306744017404,0.0002417210539037,0.6649746192893401,0.0299734106840705,0.0510031423737007,47000,7,17819.0,Private,4 Year,59082,59082
Stevens Institute of Technology,6125,New Jersey,0.2837551020408163,0.0008163265306122,0.0711836734693877,0.0156734693877551,0.0524081632653061,0.0,0.3531428571428571,0.0,0.3095510204081633,75100,79,19347.0,Private,4 Year,67446,67446
Stevenson University,4322,Maryland,0.6640444238778344,0.0011568718186024,0.0307727903748264,0.2931513188338732,0.0448866265617769,0.0018509949097639,0.5564553447478019,0.0263766774641369,0.0060157334567329,50400,15,16521.0,Private,4 Year,49312,49312
Stockton University,8570,New Jersey,0.609218203033839,0.0011668611435239,0.0512252042007001,0.0620770128354725,0.0989498249708284,0.0014002333722287,0.7371061843640607,0.0278879813302217,0.0035005834305717,47400,16,16678.0,Public,4 Year,26021,33148
Stonehill College,2284,Massachusetts,0.5923817863397548,0.0004378283712784,0.0223292469352014,0.0433450087565674,0.0450963222416812,0.0004378283712784,0.8358143607705779,0.0179509632224168,0.0078809106830122,55900,18,23080.0,Private,4 Year,58746,58746
Taylor University,2146,Indiana,0.5643056849953402,0.0027958993476234,0.0293569431500465,0.0256290773532152,0.0293569431500465,0.0032618825722274,0.8555452003727866,0.0069897483690587,0.0470643056849953,48700,16,18622.0,Private,4 Year,43728,43728
Tennessee State University,9027,Tennessee,0.6102802703002105,0.0015509028470145,0.0100808685055943,0.6369779550238175,0.012407222776116,0.0,0.203168272958901,0.0305749418411432,0.0972637642627672,47200,14,7821.0,Public,4 Year,15814,29170
Tennessee Technological University,11339,Tennessee,0.4455419349148955,0.0014992503748125,0.012964106182203,0.0366875385836493,0.0222241820266337,0.0003527647940735,0.7902813299232737,0.0220477996295969,0.1101508069494664,53100,28,9163.0,Public,4 Year,18839,35495
Texas Christian University,10033,Texas,0.592046247383634,0.0080733579188677,0.0276088906608192,0.0477424499152795,0.1056513505432074,0.0028904614771254,0.7254061596730789,0.0054819096979966,0.0519286355028406,56000,9,18908.0,Private,4 Year,59754,59754
Texas Tech University,35158,Texas,0.4594117981682689,0.0032140622333466,0.0241765743216337,0.0571989305421241,0.201234427441834,0.0011092781159337,0.5963080948859435,0.0299505091302121,0.0797826952613914,56800,22,14881.0,Public,4 Year,20575,33025
Towson University,22285,Maryland,0.6198339690374691,0.0014808166928427,0.0470720215391518,0.1550818936504375,0.0536683868072694,0.0011667040610275,0.627058559569217,0.0364819385236706,0.0244110388153466,51200,15,8250.0,Public,4 Year,22974,36242
Trevecca Nazarene University,2606,Tennessee,0.6020721412125863,0.0034535686876438,0.0103607060629316,0.1427475057559478,0.0272448196469685,0.0011511895625479,0.6477359938603223,0.0280122793553338,0.0080583269378357,45300,5,18611.0,Private,4 Year,33998,33998
Trine University,2831,Indiana,0.4214058636524196,0.0042387848816672,0.016955139526669,0.0303779583186153,0.0522783468738961,0.001412928293889,0.7463793712469092,0.026139173436948,0.0533380430943129,55100,26,17936.0,Private,4 Year,42985,42985
Trinity University,2432,Texas,0.53125,0.0028782894736842,0.0583881578947368,0.0407072368421052,0.1866776315789473,0.0004111842105263,0.5600328947368421,0.0444078947368421,0.069078947368421,54900,27,13993.0,Private,4 Year,56440,56440
Troy University,19041,Alabama,0.6274880520981041,0.0075101097631426,0.0073525550128669,0.3592248306286434,0.03497715456121,0.0009978467517462,0.4865815871015178,0.0255238695446667,0.0342418990599233,44500,8,11235.0,Public,4 Year,20645,31060
Truman State University,6248,Missouri,0.6006722151088348,0.0012804097311139,0.0184058898847631,0.0348911651728553,0.0276888604353393,0.0009603072983354,0.8066581306017926,0.0251280409731113,0.064180537772087,47900,16,6906.0,Public,4 Year,16509,23361
Tufts University,10907,Massachusetts,0.5446960667461264,0.0011002108737508,0.1240487760154029,0.0337398001283579,0.0544604382506647,0.0003667369579169,0.5421289080407078,0.0374988539470065,0.1078206656275786,65200,25,10742.0,Private,4 Year,70942,70942
Tuskegee University,3103,Alabama,0.5978085723493394,0.0006445375443119,0.0083789880760554,0.7557202707057686,0.0103126007089913,0.0,0.0167579761521108,0.0,0.0064453754431195,54500,30,25876.0,Private,4 Year,31820,31820
University of Alabama at Birmingham,18698,Alabama,0.6037009305808108,0.0024601561664349,0.0497914215424109,0.2108781687881056,0.0265269012728634,0.0007487431810888,0.6332228045780297,0.0301101722109316,0.0355653011017221,48600,17,12457.0,Public,4 Year,17110,31030
University of Arizona,42236,Arizona,0.5183019225305426,0.0122407424945544,0.0566341509612652,0.0331944312908419,0.2226773368690217,0.00224926602898,0.5220664835685197,0.0380717871010512,0.0875082867695804,56100,23,10664.0,Public,4 Year,25037,48936
University of Arkansas at Little Rock,11645,Arkansas,0.595276942893946,0.0037784456848432,0.0223271790468012,0.2254186346071275,0.061227994847574,0.0,0.5666809789609274,0.0706741090596822,0.0412194074710176,45600,13,9293.0,Public,4 Year,17896,30136
University of Arkansas at Monticello,3854,Arkansas,0.5973015049299429,0.004411001556824,0.0059678256357031,0.2727036844836533,0.0337311883757135,0.0012973533990659,0.644784639335755,0.018681888946549,0.004411001556824,43500,2,9582.0,Public,4 Year,14520,20370
University of Arkansas at Pine Bluff,2513,Arkansas,0.5407879029048945,0.0011937922801432,0.0059689614007162,0.9132510943095902,0.01591723040191,0.0,0.0469558296856347,0.0007958615200955,0.0135296458416235,40500,22,8826.0,Public,4 Year,15723,21975
University of Bridgeport,5191,Connecticut,0.6097091119244847,0.0052013099595453,0.0327489886341745,0.2533230591408206,0.1138508957811597,0.0021190522057407,0.334232325178193,0.017530340974764,0.240994028125602,49900,31,22344.0,Private,4 Year,46710,46710
University of Central Arkansas,11698,Arkansas,0.6108736536160028,0.0047016584031458,0.0158146691742178,0.1719097281586596,0.0386390836040348,0.0009403316806291,0.6766113865618054,0.0300906137801333,0.0491537014874337,44900,8,8879.0,Public,4 Year,15605,22128
University of Central Florida,60767,Florida,0.5509898464627182,0.0019747560353481,0.05501341188474,0.1053203218852337,0.2157091842611944,0.0021228627379992,0.547879605707045,0.0302960488422992,0.0249312949462701,49700,16,9318.0,Public,4 Year,15985,32084
University of Central Missouri,13379,Missouri,0.5343448688242769,0.0019433440466402,0.0092682562224381,0.0662231855893564,0.0240675685776216,0.0007474400179385,0.6008670304208087,0.0198819044771657,0.1419388594065326,46900,45,11280.0,Public,4 Year,16439,23208
University of Central Oklahoma,16840,Oklahoma,0.5906769596199525,0.0378859857482185,0.0302850356294536,0.0921615201900237,0.0746437054631829,0.0016627078384798,0.5796912114014252,0.0746437054631829,0.088479809976247,45300,8,9099.0,Public,4 Year,15458,26346
University of Charleston,2111,West Virginia,0.5490288962576978,0.0090004737091425,0.0270014211274277,0.0990052108005684,0.0255802936996684,0.0009474182851729,0.6129796305068688,0.0099478919943154,0.0630033159639981,44600,4,12042.0,Private,4 Year,40080,40080
University of Chicago,15097,Illinois,0.4200172219646287,0.0023183413923296,0.1273762999271378,0.0419950983639133,0.061469166059482,0.0003974299529707,0.4265748161886467,0.0222560773663641,0.2153407961846724,64000,22,13267.0,Private,4 Year,74580,74580
University of Connecticut,26541,Connecticut,0.5033344636599978,0.0015447797746882,0.087411928714065,0.0509777325647112,0.0726423269658264,0.0006028408876832,0.587769865491127,0.0224935006216796,0.1017293997965412,59100,24,9312.0,Public,4 Year,28604,50972
University of Dallas,2548,Texas,0.4689952904238618,0.0031397174254317,0.0686813186813186,0.0812401883830455,0.15149136577708,0.0015698587127158,0.5353218210361067,0.0266875981161695,0.1149921507064364,53000,16,24484.0,Private,4 Year,53052,53052
University of Dayton,11343,Ohio,0.4770342942784096,0.0007934408886537,0.0137529754033324,0.0367627611742925,0.0273296306091862,0.0002644802962179,0.7237062505510006,0.0111081724411531,0.1565723353610156,57400,33,21294.0,Private,4 Year,56480,56480
University of Delaware,22680,Delaware,0.5624779541446208,0.0007495590828924,0.0448853615520282,0.0543209876543209,0.0644179894179894,0.0009259259259259,0.7057760141093474,0.0253968253968253,0.0885802469135802,58600,22,10463.0,Public,4 Year,26542,47172
University of Denver,11809,Colorado,0.5630451350664747,0.0044034211194851,0.0330256583961385,0.0343805572021339,0.0866288424083326,0.0011855364552459,0.6738927936319756,0.0277754255229062,0.1068676433228893,55700,12,23986.0,Private,4 Year,63561,63561
University of Detroit Mercy,4945,Michigan,0.5967644084934277,0.003437815975733,0.0489383215369059,0.1019211324570273,0.0268958543983822,0.0022244691607684,0.488169868554095,0.0236602628918099,0.1164812942366026,51800,13,22174.0,Private,4 Year,37496,37496
University of Dubuque,2121,Iowa,0.4389438943894389,0.0051862329090051,0.0193305044790193,0.1065535124941065,0.0669495520980669,0.0018859028760018,0.6638378123526638,0.0282885431400282,0.0278170674210278,44200,7,11972.0,Private,4 Year,44040,44040
University of Evansville,2567,Indiana,0.5633034670821971,0.0015582391897156,0.0148032723022984,0.0280483054148811,0.0276587456174522,0.0,0.7495130502532139,0.0190884300740163,0.1266069341643942,50300,17,14431.0,Private,4 Year,48876,48876
University of Florida,49459,Florida,0.5422673325380618,0.0027699710871631,0.070785903475606,0.0637093350047514,0.1643179198932449,0.0048525040943003,0.5523160597666754,0.0224023939020198,0.0868396045209163,55800,29,7061.0,Public,4 Year,16501,38778
