name,total_enrollment,state,women_proportion,AIAN_proportion,Asian_proportion,Black_proportion,Hispanic_proportion,NHPI_proportion,White_proportion,MultiRace_proportion,Foreign_proportion
New England Institute of Technology,2922,Rhode Island,0.3220396988364134,0.006502395619438741,0.017453798767967144,0.04551676933607118,0.09685147159479808,0.0006844626967830253,0.6772758384668036,0.009924709103353867,0.03661875427789185
New Jersey City University,8136,New Jersey,0.6339724680432645,0.002335299901671583,0.08112094395280237,0.19960668633235004,0.3223942969518191,0.0,0.28490658800393315,0.012045231071779744,0.017576204523107177
New Jersey Institute of Technology,10646,New Jersey,0.25032876197632914,0.0005635919594213789,0.1785647191433402,0.08444486191996994,0.16428705617133196,0.00028179597971068947,0.2755964681570543,0.025079842194251363,0.16935938380612436
New Mexico Highlands University,3546,New Mexico,0.6395939086294417,0.06570783981951495,0.008178228990411731,0.045967287084038355,0.5332769317540891,0.005076142131979695,0.2377326565143824,0.012126339537507051,0.05611957134799774
New Mexico Institute of Mining and Technology,2127,New Mexico,0.3215796897038082,0.02538787023977433,0.03149976492712741,0.021626704278326282,0.2454160789844852,0.0009402914903620122,0.5599435825105783,0.03338034790785143,0.07099200752233192
New Mexico Junior College,3332,New Mexico,0.5843337334933973,0.0078031212484993995,0.007202881152460984,0.0741296518607443,0.44657863145258103,0.001800720288115246,0.40456182472989194,0.007202881152460984,0.005402160864345739
New Mexico State University Dona Ana Community College,8448,New Mexico,0.57421875,0.012665719696969696,0.005918560606060606,0.022964015151515152,0.7090435606060606,0.000946969696969697,0.17649147727272727,0.00615530303030303,0.033025568181818184
New Mexico State University at Alamogordo,2095,New Mexico,0.6105011933174225,0.03579952267303103,0.018138424821002388,0.044391408114558474,0.38233890214797134,0.002863961813842482,0.43914081145584727,0.021957040572792363,0.021479713603818614
New Mexico State University at Las Cruces,15829,New Mexico,0.5368627203234569,0.02261671615389475,0.01389854065323141,0.02937646092614821,0.48884957988502115,0.002021605913197296,0.31833975614378673,0.01560427064249163,0.07625244803841051
New River Community College,4585,Virginia,0.5138495092693566,0.0026172300981461287,0.017884405670665213,0.05365321701199564,0.025517993456924754,0.0015267175572519084,0.8547437295528899,0.025517993456924754,0.011559432933478735
New School,10477,New York,0.6871241767681588,0.0009544716999140975,0.07969838694282715,0.06347236804428749,0.10069676434093729,0.0006681301899398683,0.35076834971843085,0.03388374534695046,0.3169800515414718
New York Institute of Technology at Old Westbury,7872,New York,0.41590447154471544,0.0020325203252032522,0.14799288617886178,0.06300813008130081,0.0861280487804878,0.0011432926829268292,0.24402947154471544,0.008257113821138211,0.27134146341463417
New York University,49274,New York,0.5510614116978528,0.0019076998011121483,0.14843528026951333,0.048179567317449365,0.0865973941632504,0.0009132605430856029,0.3516256037666924,0.025327759061574057,0.23328733206153346
Newman University,3687,Kansas,0.6525630593978845,0.012205044751830757,0.04882017900732303,0.03797125033902902,0.09818280444806075,0.001898562516951451,0.7428803905614321,0.025223759153783564,0.022782750203417412
Niagara County Community College,6478,New York,0.5816610064834825,0.009725223834516827,0.012195121951219513,0.09694350108058043,0.031336832355665326,0.0009262117937635072,0.8147576412472985,0.024390243902439025,0.0030873726458783574
Niagara University,4015,New York,0.6219178082191781,0.00572851805728518,0.017185554171855542,0.05429638854296388,0.03711083437110834,0.0,0.6899128268991283,0.017185554171855542,0.11631382316313824
Nicholls State University,6292,Louisiana,0.6311188811188811,0.01859504132231405,0.01112523839796567,0.19739351557533374,0.03130959949141767,0.0006357279084551812,0.6710108073744437,0.027972027972027972,0.02288620470438652
Norco College,9304,California,0.5355760963026656,0.002901977644024076,0.08018056749785038,0.0633061049011178,0.5631986242476354,0.0027944969905417025,0.2395743766122098,0.036435941530524506,0.003976784178847808
Norfolk State University,6027,Virginia,0.6460925833748133,0.0021569603451136554,0.009125601460096234,0.8199767711962834,0.029201924672307946,0.0016592002654720426,0.059067529450804714,0.03334992533598805,0.0029865604778496766
Normandale Community College,9539,Minnesota,0.5447111856588741,0.0036691477094035014,0.08166474473215221,0.1356536324562323,0.08596288919173918,0.0016773246671558863,0.6074011950938254,0.05178739909843799,0.009225285669357375
North Carolina A&T State University,10725,North Carolina,0.5480652680652681,0.0028904428904428904,0.009883449883449883,0.7981351981351982,0.022843822843822845,0.0,0.06004662004662005,0.026013986013986013,0.043076923076923075
North Carolina Central University,7687,North Carolina,0.6669702094445167,0.00507350071549369,0.012488617145830622,0.7601144789905034,0.02874983738779758,0.0002601795238714713,0.11473917002731884,0.03473396643684142,0.0059841290490438405
North Carolina State University,33989,North Carolina,0.4426137868133808,0.0037659242696166406,0.04939833475536203,0.06507987878431257,0.04095442643208097,0.0007943746506222601,0.6740416016946659,0.028273853305481184,0.10953543793580275
North Central College,3043,Illinois,0.5507722642129478,0.000985869208018403,0.021689122576404863,0.038777522182057184,0.09069996713769307,0.0006572461386789353,0.7315149523496549,0.025961222477817944,0.018402891883010187
North Central Michigan College,2581,Michigan,0.618752421542038,0.042231693142192946,0.005424254165052305,0.00581170089112747,0.019372336303758234,0.002324680356450988,0.8461836497481596,0.018597442851607904,0.0003874467260751647
North Central State College,2937,Ohio,0.5985699693564862,0.0030643513789581204,0.009193054136874362,0.043922369765066395,0.02247191011235955,0.0010214504596527069,0.8450800136193395,0.017364657814096015,0.0006809669731018045
North Central Texas College,10169,Texas,0.5768512144753664,0.006195299439472908,0.02094601239059888,0.09174943455600354,0.1956927918182712,0.0017700855541351165,0.6371324614023011,0.0298947782476153,0.012488936965286655
North Dakota State College of Science,3033,North Dakota,0.4507088691064952,0.01022090339597758,0.008572370590174745,0.054731289152654135,0.016485328058028353,0.0009891196834817012,0.8529508737223871,0.026706231454005934,0.010550609957138147
North Dakota State University,14747,North Dakota,0.46016138875703533,0.007391333830609616,0.0149182884654506,0.024479555163762122,0.016613548518342715,0.0008137248253882145,0.805451956330101,0.017630704550077984,0.07181121584050994
North Georgia Technical College,2663,Georgia,0.5831768681937665,0.001877581674802854,0.011641006383777694,0.06646639128802102,0.04393541119038678,0.0003755163349605708,0.8464138190011266,0.013518588058580548,0.0015020653398422831
North Greenville University,2569,South Carolina,0.4838458544180615,0.003114052160373686,0.004671078240560529,0.07395873880887505,0.02646944336317633,0.001557026080186843,0.7602179836512262,0.0,0.0035033086804203972
North Hennepin Community College,7384,Minnesota,0.5742145178764897,0.006229685807150596,0.13177139761646803,0.21654929577464788,0.05065005417118093,0.001218851570964247,0.502979414951246,0.05308775731310943,0.010834236186348862
North Idaho College,5768,Idaho,0.6038488210818308,0.031033287101248266,0.010922330097087379,0.010575589459084605,0.044902912621359224,0.006067961165048544,0.8085991678224688,0.0,0.0
North Iowa Area Community College,2950,Iowa,0.5450847457627118,0.002711864406779661,0.010847457627118645,0.03966101694915254,0.04677966101694915,0.0,0.8779661016949153,0.011186440677966102,0.010847457627118645
North Lake College,10744,Texas,0.5388123603871928,0.0037230081906180195,0.11308637379002234,0.1930379746835443,0.37155621742367834,0.0018615040953090098,0.25511913626209975,0.01154132539091586,0.005119136262099777
North Park University,3185,Illinois,0.6470957613814756,0.002511773940345369,0.06970172684458399,0.09921507064364207,0.16483516483516483,0.00847723704866562,0.4926216640502355,0.03139717425431711,0.044897959183673466
North Seattle Community College,6493,Washington,0.5818573848760203,0.005236408439858309,0.09117511165870938,0.05621438472200831,0.05667642076081934,0.0026182042199291546,0.43292776836593255,0.0628369012782997,0.11073463730170953
North Shore Community College,7412,Massachusetts,0.6044252563410686,0.0020237452779276847,0.04263356718834323,0.0951160280626012,0.21937398812736103,0.0008094981111710739,0.5897193739881273,0.0233405288720993,0.0016189962223421479
NorthWest Arkansas Community College,8098,Arkansas,0.5766856013830576,0.014571499135589035,0.03025438379846876,0.02259817238824401,0.1738700913805878,0.0030871820202519142,0.6879476413929365,0.033465053099530746,0.016300321066930107
Northampton Community College,10531,Pennsylvania,0.5969043775519893,0.002563859082708195,0.02487892887664989,0.11242996866394454,0.197322191624727,0.0019941126198841515,0.6121925743044345,0.022599943025353716,0.008356281454752635
Northcentral Technical College,4377,Wisconsin,0.6106922549691569,0.008681745487777016,0.06100068540095956,0.012794151245145076,0.022161297692483435,0.0018277358921635824,0.8268220242175006,0.010052547406899703,0.0
Northcentral University,11160,Arizona,0.6275089605734767,0.007526881720430108,0.019444444444444445,0.25483870967741934,0.053584229390681005,0.005197132616487455,0.40922939068100356,0.03413978494623656,0.0
Northeast Alabama Community College,2708,Alabama,0.6067208271787297,0.03212703101920236,0.005539143279172821,0.0206794682422452,0.06683899556868537,0.0007385524372230429,0.8622599704579025,0.007016248153618907,0.003692762186115214
Northeast Community College,5061,Nebraska,0.4621616281367319,0.007508397549891326,0.003754198774945663,0.012250543370875321,0.08397549891325824,0.00019758940920766647,0.7875913851017585,0.02074688796680498,0.009879470460383323
Northeast Iowa Community College,4934,Iowa,0.5668828536684232,0.0016214025131738954,0.002837454398054317,0.019456830158086746,0.014389947304418322,0.0008107012565869477,0.9310903931901094,0.005066882853668423,0.0008107012565869477
Northeast Mississippi Community College,3538,Mississippi,0.5859242509892595,0.001978518937252685,0.002826455624646693,0.17750141322781232,0.01639344262295082,0.0,0.7736009044657999,0.012719050310910118,0.0
Northeast State Community College,5865,Tennessee,0.5319693094629157,0.0037510656436487637,0.0049445865302642795,0.0247229326513214,0.018414322250639385,0.00017050298380221653,0.9130434782608695,0.01568627450980392,0.0027280477408354645
Northeast Texas Community College,3186,Texas,0.6164469554300063,0.0053358443188951665,0.007219083490269931,0.13025737602008788,0.25266792215944756,0.00031387319522912746,0.5430006277463905,0.026365348399246705,0.03389830508474576
Northeast Wisconsin Technical College,10406,Wisconsin,0.5854314818374015,0.02392850278685374,0.028829521429944265,0.022871420334422448,0.05179704016913319,0.00019219680953296174,0.8558523928502787,0.016336728810301748,0.0
Northeastern Illinois University,10275,Illinois,0.5689537712895377,0.002238442822384428,0.08807785888077858,0.10199513381995134,0.3172749391727494,0.002530413625304136,0.391338199513382,0.016253041362530415,0.05420924574209246
Northeastern Oklahoma A&M College,2274,Oklahoma,0.5773966578715919,0.23966578715919085,0.011433597185576077,0.07299912049252419,0.026824978012313105,0.0,0.5620052770448549,0.06244503078276165,0.021547933157431837
Northeastern State University,8310,Oklahoma,0.622864019253911,0.21107099879663058,0.02009626955475331,0.04332129963898917,0.04067388688327316,0.0010830324909747292,0.5096269554753309,0.13694344163658242,0.014681107099879662
Northeastern University,19798,Massachusetts,0.4931811294070108,0.0005051015254066068,0.08854429740377816,0.03151833518537226,0.05571269825234872,0.0003535710677846247,0.44590362662895244,0.030154561066774423,0.27593696332962925
Northeastern University Global Network,10102,Massachusetts,0.5694911898633934,0.0017818253811126509,0.050980003959611955,0.09176400712730153,0.053553751732330235,0.0003959611958028113,0.39705008909126904,0.01722431201742229,0.25806770936448226
Northern Arizona University,27705,Arizona,0.5889189676953619,0.030247247789207725,0.01689225771521386,0.032051976177585276,0.19375563977621368,0.002237863201588161,0.623714131023281,0.048258437105215664,0.04497383143836853
Northern Essex Community College,6963,Massachusetts,0.6151084302743071,0.001579778830963665,0.018239264684762314,0.03920723825937096,0.3690937814160563,0.005170185264971995,0.5089760160850209,0.011920149360907654,0.005601034037052995
Northern Illinois University,20611,Illinois,0.5066226772111979,0.0014555334530105284,0.04774149725874533,0.13706273349182477,0.12279850565232157,0.0010673911988743874,0.597642035806123,0.02760661782543302,0.0528843821260492
Northern Kentucky University,15090,Kentucky,0.5601060304837641,0.003644797879390325,0.011000662690523525,0.06600397614314116,0.025115970841616965,0.0011265738899933731,0.8317428760768721,0.016699801192842943,0.031080185553346587
Northern Oklahoma College,4766,Oklahoma,0.5778430549727235,0.11938732689886697,0.01321863197650021,0.0556021821233739,0.056021821233738986,0.0,0.7366764582459085,0.000209819555182543,0.01888375996642887
Northern State University,3531,South Dakota,0.6080430472953837,0.01557632398753894,0.008779382611158312,0.013877088643443784,0.022373265363919568,0.0016992353440951572,0.858397054658737,0.014726706315491363,0.051543472104219765
Northern Virginia Community College,51487,Virginia,0.5148095635791559,0.0026025987142385457,0.14242430127993475,0.1764523083496805,0.1993512925592868,0.005166352671548158,0.39033154000038844,0.03602851205158584,0.025928875250063124
Northern Wyoming Community College District,4374,Wyoming,0.4618198445358939,0.016689529035208046,0.006401463191586648,0.010516689529035207,0.05509830818472794,0.0004572473708276177,0.8818015546410608,0.023548239597622315,0.0054869684499314125
Northland Community and Technical College,3641,Minnesota,0.5742927767096951,0.0222466355396869,0.01730293875308981,0.045042570722329034,0.04147212304312002,0.00027464982147761604,0.8217522658610272,0.03268332875583631,0.007690195001373249
Northland Pioneer College,3211,Arizona,0.5985674244783556,0.3463095608844597,0.006851448146994706,0.010277172220492058,0.11024602927436936,0.0018685767673621925,0.46745562130177515,0.01494861413889754,0.0
Northshore Technical College Sullivan Campus,3752,Louisiana,0.4877398720682303,0.0031982942430703624,0.007995735607675906,0.2571961620469083,0.021588486140724946,0.0018656716417910447,0.48267590618336886,0.009594882729211088,0.0013326226012793177
Northwest Florida State College,6295,Florida,0.5793486894360603,0.0046068308181096106,0.02652899126290707,0.0846703733121525,0.07942811755361398,0.003177124702144559,0.7224781572676727,0.04336775218427323,0.005401111993645751
Northwest Louisiana Technical College at Minden,3283,Louisiana,0.4395370088333841,0.031678342978982636,0.003045994517209869,0.4136460554371002,0.034724337496192505,0.0015229972586049345,0.48187633262260127,0.011574779165397502,0.0
Northwest Mississippi Community College,7559,Mississippi,0.6072231776690038,0.0013229263130043656,0.00965736208493187,0.34171186664902764,0.012303214710940601,0.00026458526260087314,0.6278608281518719,0.003307315782510914,0.0
Northwest Missouri State University,6720,Missouri,0.5349702380952381,0.002976190476190476,0.005803571428571429,0.0556547619047619,0.027083333333333334,0.0011904761904761906,0.7412202380952381,0.024851190476190475,0.10535714285714286
Northwest Nazarene University,2249,Idaho,0.5838150289017341,0.006224988883948421,0.01200533570475767,0.0164517563361494,0.07781236104935527,0.004001778568252557,0.7799021787461093,0.01956425077812361,0.023566029346376166
Northwest State Community College,3612,Ohio,0.4568106312292359,0.0011074197120708748,0.006644518272425249,0.026578073089700997,0.0592469545957918,0.0002768549280177187,0.7757475083056479,0.010520487264673311,0.0
Northwest Vista College,15797,Texas,0.5449135911882003,0.0024688231942773943,0.03222130784326138,0.0536177755269988,0.5728935873900107,0.0029752484648983986,0.2793568399063113,0.041147053237956574,0.002025701082484016
Northwest-Shoals Community College,3891,Alabama,0.5535851966075559,0.00796710357234644,0.003341043433564636,0.11231046003598047,0.03546646106399383,0.0005140066820868671,0.8051914674890773,0.0010280133641737343,0.003341043433564636
Northwestern Michigan College,4502,Michigan,0.5330964015992892,0.01776988005330964,0.007330075521990226,0.011106175033318524,0.025322079075966238,0.0011106175033318525,0.8402932030208796,0.02287872056863616,0.009329187027987561
Northwestern Oklahoma State University,2166,Oklahoma,0.5844875346260388,0.06325023084025855,0.006925207756232687,0.06278855032317636,0.06925207756232687,0.0046168051708217915,0.6500461680517082,0.0050784856879039705,0.060941828254847646
Northwestern State University,9002,Louisiana,0.6909575649855587,0.015996445234392358,0.007776049766718507,0.26471895134414575,0.04643412574983337,0.0009997778271495224,0.5929793379249055,0.03299266829593424,0.009886691846256387
Northwestern University,21554,Illinois,0.4690080727475179,0.0010206922149021064,0.13292196344066068,0.04908601651665584,0.0771086573257864,0.0005567412081284216,0.4822306764405679,0.032569360675512665,0.15482045096037858
Northwood University (Mich.),3131,Michigan,0.4346854040242734,0.0028744809964867456,0.009262216544235069,0.08815075055892686,0.044714148834238264,0.00415202810603641,0.6365378473331204,0.013094857872884063,0.034493771957840945
Norwalk Community College,6363,Connecticut,0.5739431085965739,0.0015715857300015717,0.04306144900204306,0.18544711614018544,0.3312902718843313,0.002043061449002043,0.3495206663523495,0.011315417256011316,0.01933050447901933
Norwich University,3672,Vermont,0.2028867102396514,0.003812636165577342,0.023148148148148147,0.054466230936819175,0.06781045751633986,0.0032679738562091504,0.758442265795207,0.0392156862745098,0.011165577342047931
Notre Dame College (Ohio),2281,Ohio,0.5900920648838229,0.00263042525208242,0.013590530469092503,0.19465146865409907,0.024550635686102586,0.004384042086804033,0.6795265234546252,0.01709776413853573,0.024112231477422183
Notre Dame of Maryland University,2764,Maryland,0.8639652677279306,0.007959479015918957,0.06801736613603473,0.22829232995658466,0.040882778581765554,0.002170767004341534,0.6204775687409552,0.0,0.01121562952243126
Nova Southeastern University,24148,Florida,0.6972005963226768,0.001739274474076528,0.061744243829716744,0.22254431008779196,0.2546794765612059,0.0005383468610236872,0.3288885207884711,0.01772403511677986,0.040127546794765614
Nunez Community College,2617,Louisiana,0.6373710355368742,0.006495987772258311,0.026366068016813144,0.38517386320213987,0.05387848681696599,0.0019105846388995033,0.403897592663355,0.023691249522353842,0.0022927015666794038
Nyack College,2896,New York,0.5973756906077348,0.0024171270718232043,0.12430939226519337,0.31215469613259667,0.2683011049723757,0.0020718232044198894,0.19060773480662985,0.015538674033149171,0.0555939226519337
Oakland City University,2086,Indiana,0.5656759348034516,0.0023969319271332696,0.0019175455417066154,0.02732502396931927,0.01725790987535954,0.00047938638542665386,0.8777564717162033,0.00862895493767977,0.008149568552253116
Oakland Community College,24031,Michigan,0.5652698597644709,0.004286130414880779,0.03254130081977446,0.242228787815738,0.0288793641546336,0.0021222587491157253,0.587366318505264,0.026923557072115186,0.040739045399692066
Oakland University,20519,Michigan,0.5812661435742482,0.0038500901603391977,0.04654222915346752,0.07802524489497539,0.02753545494419806,0.0008285004142502071,0.7376577805935962,0.023977776694770702,0.03167795701544909
Oakton Community College,10589,Illinois,0.5199735574652942,0.0016054396071394845,0.17895929738407781,0.057701388233072054,0.1581830201152139,0.007743885163849278,0.5212956842005855,0.027859099065067523,9.443762394938144e-05
Oberlin College,2978,Ohio,0.5530557421087978,0.0010073875083948958,0.041638683680322364,0.051712558764271326,0.07219610476830088,0.000671591672263264,0.6954331766286098,0.056413700470114174,0.07320349227669577
Occidental College,2040,California,0.5553921568627451,0.000980392156862745,0.12450980392156863,0.04411764705882353,0.14852941176470588,0.0024509803921568627,0.5068627450980392,0.09215686274509804,0.058823529411764705
Ocean County College,9296,New Jersey,0.5574440619621343,0.0025817555938037868,0.017857142857142856,0.05798192771084337,0.0972461273666093,0.0023666092943201377,0.7532271944922547,0.015382960413080895,0.007637693631669535
Odessa College,5059,Texas,0.6244317058707255,0.005139355603874284,0.00948804111484483,0.03735916188970152,0.5580154180668117,0.000790670092903736,0.30322198062858274,0.000197667523225934,0.011069381300652303
Ogeechee Technical College,2340,Georgia,0.6952991452991453,0.002136752136752137,0.00641025641025641,0.42264957264957265,0.023504273504273504,0.0008547008547008547,0.5252136752136752,0.017094017094017096,0.002136752136752137
Ohio Christian University,4058,Ohio,0.6227205519960571,0.003942828979793002,0.005667816658452439,0.2727944800394283,0.022178413011335635,0.0,0.5059142434696895,0.019221291276490884,0.004435682602267127
Ohio Dominican University,2707,Ohio,0.5999261174732176,0.002216475803472479,0.012929442186922793,0.17399335057258958,0.025120059106021424,0.002216475803472479,0.6985592907277429,0.028444772811230146,0.0066494274104174364
Ohio Northern University,3695,Ohio,0.5112313937753721,0.0010825439783491205,0.015155615696887685,0.030581867388362653,0.010825439783491205,0.0008119079837618403,0.7780784844384303,0.028416779431664412,0.06278755074424898
Ohio State University,58322,Ohio,0.49137546723363396,0.0013031103185761805,0.05725112307534035,0.053290353554404854,0.03513254003634992,0.0006001165940811358,0.6906999074105826,0.025770721168684202,0.10589485957271698
Ohio State University at Newark,2396,Ohio,0.5070951585976627,0.0037562604340567614,0.03714524207011686,0.1310517529215359,0.03005008347245409,0.00041736227045075126,0.7287145242070117,0.04048414023372287,0.0
Ohio University,29217,Ohio,0.580655098059349,0.001471745901358798,0.012150460348427285,0.05092925351678817,0.02580689324708218,0.0007187596262449944,0.7987473046514015,0.028100078721292398,0.06307971386521545
Ohio University Lancaster Campus,2464,Ohio,0.6217532467532467,0.002029220779220779,0.006899350649350649,0.04991883116883117,0.020292207792207792,0.0008116883116883117,0.8599837662337663,0.032467532467532464,0.009334415584415584
Ohio University Southern Campus,2018,Ohio,0.6377601585728444,0.002477700693756194,0.004955401387512388,0.03369672943508424,0.015857284440039643,0.0009910802775024777,0.8865213082259663,0.027254707631318136,0.0044598612487611496
Ohio University at Chillicothe,2308,Ohio,0.6520797227036396,0.004332755632582322,0.004766031195840554,0.039428076256499134,0.01386481802426343,0.0012998266897746968,0.8756499133448874,0.037694974003466206,0.0025996533795493936
Ohio University at Zanesville,2116,Ohio,0.7013232514177694,0.000945179584120983,0.0023629489603024575,0.038752362948960305,0.011814744801512287,0.0004725897920604915,0.8823251417769377,0.03733459357277883,0.0033081285444234404
Ohlone College,11318,California,0.4702244212758438,0.0017670966601873123,0.31489662484537906,0.03993638452023326,0.1937621487895388,0.007775225304824174,0.19261353596041703,0.046209577663898216,0.03101254638628733
Oklahoma Christian University,2475,Oklahoma,0.4618181818181818,0.019393939393939394,0.08202020202020202,0.12444444444444444,0.057373737373737375,0.00040404040404040404,0.6541414141414141,0.06181818181818182,0.0
Oklahoma City Community College,13444,Oklahoma,0.5777298423088366,0.04202618268372508,0.03867896459387087,0.0885897054448081,0.11283844094019636,0.0024546265992264208,0.5854656352276109,0.057349003272835465,0.07259744123772686
Oklahoma City University,3035,Oklahoma,0.585831960461285,0.028665568369028005,0.02438220757825371,0.053377265238879736,0.06688632619439869,0.00032948929159802305,0.5901153212520593,0.06589785831960461,0.16375617792421746
Oklahoma State University -Oklahoma City,6712,Oklahoma,0.6072705601907032,0.039630512514898686,0.02696662693682956,0.1471990464839094,0.09594755661501787,0.0,0.5584028605482717,0.08954112038140644,0.0
Oklahoma State University Institute of Technology at Okmulgee,3379,Oklahoma,0.36075762059781,0.1624741047647233,0.010062148564664102,0.04320804971885173,0.057117490381769755,0.0017756732761171944,0.5862681266646937,0.07753773305711749,0.010949985202722699
Oklahoma State University at Stillwater,25962,Oklahoma,0.4844387951621601,0.04741545335490332,0.01613897234419536,0.04391033048301363,0.05176796856944765,0.0007318388413835605,0.6824204606732918,0.07295277713581388,0.07526384716123566
Old Dominion University,24932,Virginia,0.550216589122413,0.00356970961013958,0.03990855125942564,0.23985239852398524,0.06329215466067704,0.0039306914808278515,0.5229022942403337,0.052903898604203435,0.032889459329375904
Olivet Nazarene University,4861,Illinois,0.6794898169101008,0.0030857848179386958,0.03456078996091339,0.10059658506480149,0.06377288623739971,0.0016457519029006377,0.7739148323390249,0.01460604813824316,0.005760131660152232
Olympic College,7349,Washington,0.5125867464961219,0.011838345353109266,0.04939447543883522,0.03646754660498027,0.06653966526057967,0.012110491223295687,0.6796843107905838,0.07456796843107906,0.013879439379507415
Onondaga Community College,12271,New York,0.5222883220601418,0.011164534267785837,0.027952082144894468,0.12476570776627821,0.04808084100725287,0.0014668731154755114,0.5641756988020536,0.02803357509575422,0.005541520658463043
Oral Roberts University,3481,Oklahoma,0.5619074978454467,0.032461936225222636,0.02298190175237001,0.1623096811261132,0.07842573972996265,0.0,0.4849181269750072,0.04424016087331226,0.0767020970985349
Orange Coast College,21775,California,0.47733639494833524,0.0023880597014925373,0.19802525832376577,0.015889781859931115,0.33956371986222733,0.0028932261768082664,0.3374971297359357,0.04284730195177956,0.04390355912743973
Orange County Community College,6951,New York,0.5816429290749533,0.0035966048050640196,0.027046468134081427,0.10516472450007193,0.2475902747806071,0.001294777729823047,0.5445259674866926,0.02402532009782765,0.0005754567688102431
Orangeburg-Calhoun Technical College,3060,South Carolina,0.6111111111111112,0.006535947712418301,0.009477124183006535,0.5509803921568628,0.00980392156862745,0.0,0.39477124183006534,0.003594771241830065,0.0
Oregon Health & Science University,2861,Oregon,0.6504718629849703,0.004543865781195386,0.09961551904928347,0.01223348479552604,0.05277874868926949,0.002446696959105208,0.7319119189094722,0.03949667948269836,0.02376791331702202
Oregon Institute of Technology,4260,Oregon,0.4629107981220657,0.011502347417840376,0.054460093896713614,0.013615023474178404,0.08380281690140845,0.006338028169014085,0.7342723004694836,0.050234741784037557,0.010093896713615023
Oregon State University,28886,Oregon,0.4645849200304646,0.005954441598005954,0.06581042719656581,0.013674444367513675,0.07273419649657273,0.003392646957003393,0.6406217544831406,0.057224953264557225,0.11084954649311085
Otterbein University,2791,Ohio,0.6320315299175923,0.0032246506628448583,0.016123253314224293,0.051236116087423865,0.013973486205661053,0.0014331780723754925,0.723038337513436,0.02293084915800788,0.019706198495163023
Our Lady of the Lake University,3173,Texas,0.7343208320201702,0.005042546485975417,0.01229120705956508,0.12921525370312006,0.5877718247715096,0.0006303183107469272,0.21178695241096754,0.009769933816577371,0.005357705641348881
Owens Community College,12561,Ohio,0.510150465727251,0.0033436828278003345,0.01170288989730117,0.12212403471061221,0.07021733938380702,0.0004776689754000478,0.7247830586736724,0.02491839821670249,0.009553379508000955
Owensboro Community and Technical College,4156,Kentucky,0.5907122232916265,0.0016843118383060634,0.008421559191530318,0.0356111645813282,0.015640038498556306,0.0009624639076034649,0.8965351299326275,0.023339749759384024,0.0009624639076034649
Oxnard College,7148,California,0.5320369334079463,0.0030777839955232235,0.05330162283156128,0.026440962506994965,0.7157246782316732,0.0036373810856183547,0.15878567431449356,0.028539451594851706,0.0
Ozarks Technical Community College,14396,Missouri,0.578563489858294,0.007363156432342317,0.015837732703528756,0.029661016949152543,0.0382745207001945,0.0010419560989163657,0.858363434287302,0.028271742150597388,6.94637399277577e-05
Pace University,12857,New York,0.6053511705685619,0.00326670296336626,0.0853231702574473,0.10764564050711675,0.12335692618806876,0.0008555650618340204,0.4678385315392393,0.029400326670296337,0.13766819631329236
Pacific Lutheran University,3242,Washington,0.6320172732880938,0.00863664404688464,0.06724244293645898,0.02930289944478717,0.07680444170265269,0.007402837754472548,0.6727328809376928,0.07186921653300432,0.0499691548426897
Pacific University,3640,Oregon,0.6337912087912088,0.006593406593406593,0.1392857142857143,0.015934065934065933,0.07912087912087912,0.015384615384615385,0.573076923076923,0.07335164835164835,0.037637362637362635
Palm Beach Atlantic University,3865,Florida,0.6457956015523932,0.0031047865459249676,0.027166882276843468,0.13428201811125484,0.16791720569210866,0.0031047865459249676,0.5873221216041398,0.026908150064683053,0.03570504527813713
Palm Beach State College,28517,Florida,0.5657327208331873,0.0017182733106568013,0.02833397622470807,0.2341059718764246,0.2699442437844093,0.0019286741242066135,0.38093067293193533,0.020128344496265386,0.01763860153592594
Palmer College of Chiropractic,2181,Iowa,0.3897294818890417,0.005960568546538285,0.083447959651536,0.03530490600641907,0.0724438331040807,0.004585052728106373,0.7647867950481431,0.02063273727647868,0.0004585052728106373
Palo Alto College,8376,Texas,0.6063753581661891,0.0031041069723018147,0.01062559694364852,0.029011461318051577,0.6916189111747851,0.0016714422158548234,0.2133476599808978,0.017311365807067814,0.0005969436485195798
Palo Verde College,3446,California,0.24927452118398144,0.010737086477074869,0.051944283226929774,0.1273940800928613,0.371445153801509,0.004062681369704005,0.3679628554846198,0.022054556006964595,0.0
Palomar College,24914,California,0.449787268202617,0.00899092879505499,0.06594685718872922,0.0310267319579353,0.38476358673838,0.005659468571887293,0.4190415027695272,0.04423215862567231,0.010235209119370635
Panola College,2564,Texas,0.6602964118564743,0.0046801872074883,0.004290171606864275,0.21450858034321374,0.09789391575663027,0.0,0.6396255850234009,0.014430577223088924,0.02457098283931357
Paradise Valley Community College,8909,Arizona,0.563699629588057,0.015040969805814345,0.0271635424851274,0.031877876304860255,0.16859355707711304,0.0024694129531934,0.5977101807161298,0.015153215849141317,0.0049388259063868
Paris Junior College,5086,Texas,0.6028313016122689,0.019071962249311836,0.008651199370821865,0.11128588281557215,0.12406606370428627,0.0005898545025560362,0.7241447109712937,0.009437672040896579,0.0023594180102241447
